Unnamed: 0,Sales_ID,Product_Category,Sales_Amount,Discount,Sales_Region,Date_of_Sale,Customer_Age,Customer_Gender,Sales_Representative
36074,cacd6fa9-2d12-4606-ac93-8119f59fa7a7,Groceries,490.97,3.12,Nolanton,2024-08-30,58.0,Female,Christopher Scott
85710,42e9c86d-8471-44ca-9418-e386d55862b9,Sports,562.55,36.34,Alexstad,2024-08-10,26.0,Other,Nancy Wright
27380,fb386365-0d15-4145-bc18-c1234165731f,Electronics,198.18,8.77,Brookeberg,2024-03-09,25.0,Female,Brianna Thomas MD
83570,edbb77e0-0d6f-47df-830d-6f745fe59b0a,Office Supplies,,,Josephborough,2024-02-04,,,Kristen Gardner
66373,8e738ab8-0ca8-4d41-b909-a24c0cdd0774,Software,878.45,46.42,Hinesfort,2024-04-03,47.0,Other,Kimberly Phelps DDS
58222,da10d0bd-99c6-47a6-abf8-0b601c940f83,Outdoor,317.79,41.45,Lake Daniel,2024-05-04,63.0,Other,Daniel Rose
948,7a1549a6-3ce8-48de-87f4-424e5c73f558,Sports,374.45,15.08,North Lindseyport,2024-02-28,60.0,Female,Robert Morrow
97137,f12d2d24-6f08-4393-a6bd-c9b7f46fd56a,Groceries,952.27,10.43,South Jessica,2024-04-30,40.0,Male,Morgan Hopkins
43948,43e4801d-eb50-490f-997f-421a4948e072,Pet Supplies,996.02,11.05,Katrinashire,2024-04-14,60.0,Other,Richard Allen
54609,1329f212-99a1-4679-9d09-fc317b368184,Books,,,Craneview,2024-08-06,,,Lydia Clayton
94343,0cae790f-8c19-473e-b742-107175be24bd,Sports,635.98,19.96,Raymondchester,2024-04-10,37.0,Other,Derek Jackson
53637,3f670c9a-d940-42a2-adba-64bdc55c3f3d,Appliances,215.67,26.3,Lauraview,2024-06-08,41.0,Other,Sonya Tate
82908,f4927c2f-e76b-4c7d-bfae-438467081cd5,Beauty,932.82,13.29,North Steven,2024-08-20,23.0,Other,David Larson
96522,86cca08d-f877-42d8-be3d-0a48b4b25768,Baby Products,241.43,44.35,Lake John,2024-08-07,38.0,Male,Matthew Buckley
32829,eac05109-ed98-4f60-8b03-1cb94ba94b39,Movies,782.48,22.79,South Shaun,2024-01-22,57.0,Other,Julia Sanders
18024,567560cd-ccca-411b-88e7-78307b555c6a,Baby Products,390.15,0.97,Cooperchester,2024-08-01,39.0,Male,Christopher Grant
85551,83b1fcb7-c5c0-4ecf-805f-88db2d21afdc,Office Supplies,440.37,10.24,Gregoryside,2024-06-28,41.0,Other,Randall Roach
32459,ecc5ee25-09ed-413d-be31-dc88cb69191c,DIY,817.92,36.71,Robertsonchester,2024-02-12,29.0,Male,Zachary Velez
58631,c94fae1f-c6eb-46e3-a5a1-cddaeed3607a,Appliances,152.93,14.36,Mendezmouth,2024-05-18,47.0,Male,Stuart Wilkinson
85102,57439874-d387-4e83-ad48-c60702ad069a,Clothing,137.8,42.0,West Brent,2024-02-07,21.0,Other,Walter Johnson
70797,4abddc32-b6c5-4ecc-94e6-7c578cc16c35,Software,418.46,11.77,Tinaland,2024-04-26,62.0,Female,Michael Moyer
33963,578a2d40-e33f-4e00-b6bd-e49e42e309ea,Beauty,259.02,24.01,Port Julianbury,2024-06-08,30.0,Other,James Dickerson
60023,55c9402a-4d57-496a-8610-e6fc0193ab34,Furniture,883.64,27.95,Aaronbury,2024-03-17,49.0,Female,Kelly Harris
94637,99ec3ca8-96c9-4b36-a122-610be923b52b,Baby Products,532.05,22.15,North Eric,2024-08-08,67.0,Female,Danny Grant
58145,ca03a5ff-a2f6-43d2-be81-222f0304e57a,Tools,674.21,37.02,Cervantesburgh,2024-01-07,59.0,Male,Dennis Richards
46961,bee017cb-a60a-4455-a09a-10c66eeb3152,Outdoor,211.54,30.3,Glovermouth,2024-08-09,67.0,Female,Anthony Li
96639,b4f42dd1-50cb-42d6-b11a-43b601c6a57c,Pet Supplies,256.1,14.29,Schultzside,2024-05-17,57.0,Other,Kelsey Johnson
34015,1ea15aeb-b499-42e7-b16f-d5fd08a19e43,Sports,869.02,28.25,New Travis,2024-03-25,53.0,Male,Christopher Hogan
81378,e1e65472-3468-44b6-8faa-309a87a41148,Groceries,378.1,20.36,Colonton,2024-06-19,30.0,Female,Richard Velez
88876,d64899e8-0462-4a16-b482-f972f1cfebff,Clothing,,,Juanmouth,2024-04-29,,,Marvin Hobbs
36172,36d170a0-71d7-4239-be18-cb59c7c1c9a3,Jewelry,111.33,9.44,Jessicamouth,2024-05-19,22.0,Female,Lawrence Johnson
48333,3bf2f073-fe78-4ce3-b22d-440ad2df1e46,Toys,860.39,27.75,New Anna,2024-05-10,26.0,Male,James Carter
14536,cd461fbc-0297-46e1-a9df-b80c913de6a3,Jewelry,731.34,7.99,Rebeccabury,2024-05-03,67.0,Other,Anthony Thomas
57397,94307ac5-762d-43d4-bf3a-d09e84e1ccbc,Beauty,,,West Tami,2024-05-17,,,Stephen Fuller
82218,5d6e8274-89b8-40e8-b46a-9d064414cae8,Groceries,671.09,28.39,North Derrickburgh,2024-02-13,33.0,Other,Danielle Arroyo
96462,a835409d-20a4-4b47-8eb8-2f3e170c89f6,Movies,989.56,34.23,Castilloborough,2024-06-20,30.0,Other,Connie Taylor
88316,feb50149-c717-41a8-aa41-87e9d0756413,Jewelry,101.5,22.91,Moorefort,2024-05-10,52.0,Male,Andrew Marquez
47772,0966874c-7ed5-48ce-8603-9feea94b3946,Pet Supplies,684.58,40.35,South Michelleside,2024-04-23,51.0,Other,Nicole Lopez
78825,c2c85495-f8d7-42d8-8ec9-56431ebde4e4,Sports,742.43,28.81,North John,2024-02-14,36.0,Other,Deborah Watson
11652,b813c27a-4d2a-4893-a93e-ecdf720e5f86,Personal Care,139.12,15.43,Derekshire,2024-04-05,51.0,Male,Carlos Massey
37366,64ba55e6-4d46-4de2-8657-b5d705776b4a,Automotive,769.1,20.09,New Ana,2024-09-01,58.0,Male,Erica Lam DDS
81393,79022c88-2485-455a-b781-e7124beea170,Clothing,,,Valerieburgh,2024-05-06,,,Cynthia Hoover
94723,aeee3386-437e-4b25-99ea-ac53ed37cf1a,Tools,,,Moodytown,2024-07-05,,,Jamie Williams
58155,b7725b3c-d65a-46f8-803e-f76222657a6f,Garden,529.48,27.49,Joshuamouth,2024-02-25,52.0,Other,Sharon Johnson
42119,49e94789-e8f4-4e3e-a287-0606ea979fcb,DIY,858.34,34.67,New Lindsey,2024-07-22,35.0,Other,Jody Jones
43956,9a65236a-e77e-4e32-a2c1-7d40df015f04,Home & Kitchen,722.14,34.01,Whitneyland,2024-07-20,48.0,Female,Jason Neal
50586,af05c780-4efa-48fc-802f-e6003b1e938b,Outdoor,704.46,35.99,Angelaview,2024-01-31,29.0,Female,Janet Ibarra
39576,aaddc999-68c0-429d-85f0-758f73be7df6,Appliances,243.73,33.81,East Nicholasfurt,2024-07-30,64.0,Female,Melissa Robinson
37186,4544ad3e-e352-4eea-83dd-9934593b4d4b,Appliances,284.25,31.8,West Sarahshire,2024-08-13,44.0,Female,Raymond West
93711,b14d9e88-6c38-434a-ada3-3e77b1b3d6a4,Health,338.23,14.86,North Samantha,2024-05-22,65.0,Female,Ashley Nguyen
92702,9169f0e4-1697-4cec-940f-5c4dac5833f3,Tools,161.63,44.51,Keithborough,2024-08-30,31.0,Other,Casey Crawford
19438,04c2e69f-43fe-4b02-9b01-db198fa0e52e,Furniture,735.44,9.28,Jimenezshire,2024-02-12,46.0,Male,Richard Smith
17590,f2f79b2b-96ae-464b-b9fd-1fd31c9c31b9,Software,468.65,45.16,Amberhaven,2024-06-14,58.0,Female,Dylan Jarvis
68245,2ffe7657-5864-4d29-a9b5-6ccfc9ca2dce,Outdoor,328.41,8.74,West Glenn,2024-08-01,67.0,Other,Bradley Gonzalez
76343,388951bd-66d5-48ef-944f-024a11032f7a,Pet Supplies,775.93,35.36,Lake Lauraland,2024-05-16,45.0,Female,Nicole Escobar
65376,f88622ad-7cb8-4934-a8aa-8988a6052faa,Music,128.56,19.26,Taylorchester,2024-06-14,53.0,Other,Joanna Wilson
70829,1e106270-15d6-42bb-a6d7-7c2ddedbdd71,Groceries,166.79,49.75,Port Andrew,2024-03-08,61.0,Other,Terri Myers
25690,57e22584-e36d-4ec8-bc12-d5e06cb3cf9e,Electronics,440.69,35.82,Silvaland,2024-07-30,68.0,Male,Andrew Thompson
32984,af2e96a9-e2dd-4c98-81d9-8c4c8dd0eb0f,Automotive,611.27,20.21,East Nicholasville,2024-04-10,53.0,Other,George Williams
22910,21dc977d-1fd5-48f4-b3c8-77fc5e373212,Personal Care,985.37,4.57,Richmondburgh,2024-03-24,50.0,Male,Francisco Patterson
65575,1c89912b-eba4-4730-9a12-32c4c10b0eff,Baby Products,124.44,26.89,Elizabethburgh,2024-02-11,67.0,Male,Lori Williams
61496,09b4ad6d-a8b9-468b-8b95-780791ac3db4,Groceries,514.47,24.56,North Jasminechester,2024-07-01,62.0,Male,Christine Miller
81869,c5e39a4f-1c08-4c4c-aa77-bb34e3013593,Books,191.94,41.93,New Timothy,2024-05-09,22.0,Other,Deborah Wise
84987,dc38632e-082f-44f2-af07-2fb371d38cc4,Outdoor,512.99,18.5,Holtfurt,2024-03-26,63.0,Female,Deborah Reese
14724,f5a7227b-31dc-4422-8eec-3f80883620f2,Tools,325.28,8.86,New Colton,2024-01-22,36.0,Male,Mary Mosley
57610,e9fe1e5d-23a4-4552-b3ac-636d2ed1f66c,Furniture,909.36,25.93,East Mark,2024-08-14,43.0,Female,Brittany Martinez
74061,8a9323aa-1c4e-4706-959a-6b932cc73a1b,Electronics,102.39,24.57,Samuelmouth,2024-07-31,30.0,Male,Tyrone Kemp
6271,ca1ac8d6-5898-4a9b-acfc-4778c5dd6c7c,Toys,481.24,10.89,North Stevenchester,2024-03-23,65.0,Male,Ernest Moreno
16183,e45dfc35-9264-4d92-a1e2-c3f0725957a6,Movies,,,Rebeccafurt,2024-06-04,,,Heidi Warren
13433,5da762bc-21ec-4fc3-b97e-99370c5b77b9,Toys,529.78,35.53,Lake Krista,2024-02-17,35.0,Other,Mark Lynch
60414,9d4531d5-3659-4c91-8eba-c40862380dbb,Electronics,245.98,35.45,Noblestad,2024-02-03,33.0,Female,Karen Lawson
87190,837b4a18-be7f-49a3-9502-340210783894,Beauty,155.33,43.22,Josephshire,2024-08-28,53.0,Male,Kimberly Lloyd
87907,1f686aec-94ea-4eea-af05-2c631d58317b,Software,,,Kimberlytown,2024-02-27,,,Christine Moore
42455,a7e6592a-f84a-43fa-bd75-dac6f1df9378,Sports,,,Youngtown,2024-04-17,,,Miguel Bass
81761,b08365d6-7255-42c3-b234-7a7b3ca746ec,DIY,352.79,19.23,East Amandabury,2024-01-28,47.0,Male,Krista Rodriguez
44806,94cd2b1a-310f-4894-80dd-915ba1f99bbb,Music,762.74,14.99,Port Elizabeth,2024-05-18,63.0,Other,Yvette Valdez
11177,4ad9cd97-4852-483f-b95a-cf5b792b7712,Jewelry,175.94,35.0,East Rebeccamouth,2024-05-05,44.0,Male,Amanda Barber
76731,1ee3648d-262b-4ab0-adbb-f6f04806ec12,Software,259.48,22.03,Gomezside,2024-01-08,25.0,Other,Dawn Watkins
37414,d1bcf743-ca6d-4b0b-aa92-4aefc84cd4dd,Sports,898.76,23.94,Halehaven,2024-05-13,63.0,Female,Ian Moyer
80276,1f077e88-a20b-432a-b5e6-0d3c4aba0cdc,Sports,572.57,31.51,West Brian,2024-02-13,58.0,Male,Michelle Short
96657,6aaafef5-c7af-4bc8-b871-ff1d40992c84,Electronics,641.33,41.47,South Tyler,2024-03-14,32.0,Female,Harold Smith
16276,c52786c9-0c87-4471-ac06-4b7f6f094f4c,Appliances,662.78,46.24,South Stephenhaven,2024-03-24,56.0,Female,Ms. Julie Smith
16695,7103517f-bbc8-4b95-8416-e6f7308c5001,Music,670.19,33.46,Williamsburgh,2024-05-19,34.0,Male,Tasha Henderson
52259,b0189996-49ac-4ba3-97ae-91ffbcd57712,Tools,155.47,24.42,Jamesburgh,2024-07-30,57.0,Other,Elizabeth Hall
78063,057ece7b-472a-4e77-a716-0fb35546fd9c,Software,167.24,7.4,New Tracey,2024-05-29,63.0,Other,Courtney Winters
24114,35e7ed4e-6aab-4626-89b0-70127e057343,Office Supplies,,,New Amy,2024-03-28,,,Vanessa Delacruz
40298,4915ef1b-a913-44e2-888d-b5915d8f4a7b,Health,778.84,39.88,West Chasestad,2024-02-12,33.0,Female,Ian Franco
90254,4358043e-cb4b-472e-bba0-97526e56b155,Office Supplies,137.83,42.27,Lake Travisshire,2024-06-05,45.0,Other,Sandra Garza
82457,a343c526-b1ec-4ff8-8fe9-55052570efe9,Baby Products,312.96,33.17,Hartmanhaven,2024-03-15,43.0,Other,Jennifer Owens
63330,e5a83013-a47b-443b-ba96-fafe6de3734f,Sports,537.03,7.12,West Kevin,2024-04-27,45.0,Other,Jon Wang
15618,b8df40cc-1a86-4537-9bdc-ed5dc42b3b43,Tools,197.94,48.13,East Bryan,2024-02-19,31.0,Male,Michael Williams
47661,8348139f-5300-4d54-97c0-79f9d280fce6,Toys,644.96,4.07,Lake Matthewmouth,2024-01-16,63.0,Other,Erin Burnett
20584,1d8f0eae-b42f-4177-8ae5-9a7c568e0bf1,Movies,918.77,42.48,North Marissa,2024-03-22,22.0,Male,Heather Burch
51061,614209f5-b15e-4ffc-8b54-bd066ef1774c,Groceries,151.44,6.01,North Brandy,2024-02-03,23.0,Female,Jonathan Flores
23156,88da73eb-b156-425d-926c-b5fb8d675891,DIY,207.88,30.98,Lake Shellyfort,2024-01-17,30.0,Male,Patricia Lee
69084,2d325f9b-c36b-4e68-abe4-ba4d3992aa45,Tools,469.93,36.12,New Ashleyshire,2024-05-15,51.0,Male,Suzanne Weiss
80423,17b2f2fa-e365-4e64-80ff-6fa2f49c81bb,Sports,546.81,4.4,Salinasfort,2024-03-26,26.0,Female,John Miller
8181,d0a7970b-88c4-448c-88c8-943505035312,Sports,191.5,29.66,Jasonhaven,2024-03-23,54.0,Female,Vickie Richards
44172,b2c04207-de04-44fa-8a19-47f5dbf8a676,Electronics,424.99,40.57,South Stephenshire,2024-02-18,28.0,Female,Matthew Ramirez
92597,8c02b109-ad36-4de7-8632-a7e5f0668f6f,Sports,124.41,20.33,Michaelton,2024-08-14,45.0,Female,Lucas Nguyen
65791,5aaa4a26-0c8e-4aa7-8b59-3240b95cf625,Books,687.28,38.82,Port Stevenfort,2024-08-13,30.0,Female,Daniel Lawson
46438,747946eb-fc61-4082-8cb4-b7453f2c98c0,Toys,,,Port Brenda,2024-02-17,,,Megan Leonard
70491,3a390385-1c68-4a0e-979e-02586283d3be,Tools,257.24,23.54,Lake Susanhaven,2024-08-02,29.0,Male,Melanie Vaughn
78117,1ddd2208-da7a-4bac-9e5c-2877270958c6,Outdoor,188.7,13.34,West Marvintown,2024-04-03,58.0,Female,Kelly Cox
88257,c7c051e7-32a6-414a-a17c-b1fcef59ba1a,Pet Supplies,432.56,4.75,West Markborough,2024-07-15,51.0,Male,Aaron Smith
93560,75fb52fd-2fb2-4f8a-bdd9-4b779db5ad56,Baby Products,,,New Jenna,2024-06-26,,,Christine Brown
147,06e381f6-dd5c-4d4b-8b64-f055c01e570b,Jewelry,,,Port Stevenhaven,2024-02-03,,,Kristi Dorsey
45828,2a90cb89-f55f-41be-bf88-1047195cecb1,Beauty,932.77,38.32,New Kristine,2024-02-20,26.0,Male,Andrew Miranda
10641,246ed4da-94be-44c5-b0fe-f064ae7dd1e6,Sports,491.72,48.48,Carpenterport,2024-06-21,24.0,Male,Jennifer Cook
69369,546cea98-8bdf-48aa-a512-2a72ff0b132c,Automotive,560.71,31.51,West Danny,2024-07-30,31.0,Female,Travis Mcintyre
81560,787a4d72-6700-4d82-afb9-011afc593cdd,Beauty,902.86,0.05,Jodybury,2024-07-05,65.0,Female,Mark Rose
24847,6518df60-acf4-46a9-9fa2-e57494477df8,Appliances,929.02,2.2,Ianside,2024-05-24,65.0,Female,Juan Hill
89750,4d2af0fb-7ed3-49c4-a18c-ae4fc9542247,Sports,892.75,7.86,New Melissastad,2024-05-29,37.0,Other,Matthew Wyatt
76728,228d630d-aaf4-469b-a24c-1a88e70baafe,Appliances,184.12,33.96,Alvaradofort,2024-03-19,58.0,Other,Melissa Miller
37938,39b97e7d-d00f-44c2-93d9-90a2916b3327,Clothing,966.34,37.64,Valeriemouth,2024-06-30,28.0,Male,Vicki Wolf
2300,eff0ac5c-bfb2-46a2-90ff-82493ab80b84,Garden,,,Leachborough,2024-07-27,,,Nancy Duncan
99842,3205f7b9-3a7c-49d7-a1cf-1275606bae03,Personal Care,445.19,9.07,Lake Lindseyfort,2024-07-01,51.0,Male,Julie Gates
71049,2bd3b69b-b631-44d2-a8c4-6f6c05a6f354,Baby Products,877.49,30.6,Ferrellborough,2024-02-13,38.0,Female,Natasha Guzman
92219,1fa30af4-719e-407a-8b33-745cfab1b73c,Toys,347.26,8.56,Lopezville,2024-04-07,52.0,Female,Thomas Fitzpatrick
4673,0df65897-deb0-4a77-bc14-bcf942854043,Beauty,843.8,18.42,Hardinberg,2024-03-21,35.0,Other,Brett Diaz
54959,1216de8f-23dd-4919-8b25-5e8f88ffc15d,Appliances,935.4,2.88,North Jody,2024-05-21,64.0,Other,Bob Nelson
61755,bf5b45f6-6f42-418f-aaae-a2d8ca4d072e,Jewelry,799.6,25.13,Lake Melissatown,2024-08-08,29.0,Male,Joshua Fletcher
34131,50d675a8-e06f-4eb8-90f2-718c5e4d1292,Clothing,859.76,26.53,West Maryberg,2024-01-22,66.0,Other,Barbara Moore
47608,345c9680-67a8-4928-a694-c7e5c82e5ac8,Clothing,404.65,23.51,Johnsonmouth,2024-08-28,35.0,Female,Aaron Hall
15824,4b8fff35-05f0-4cf5-ad3d-4e69a025a0fa,Toys,,,Lake Danielstad,2024-04-04,,,Kathryn Jacobs
37036,85ef83d0-9518-41ba-a8d1-232ebd7700ab,Health,917.51,31.35,North Cynthiaport,2024-07-04,68.0,Male,Caroline Hansen
14519,bfd297a3-1542-42e0-b441-2b1ddf68e1d7,Appliances,312.32,41.68,New Patricia,2024-06-14,26.0,Male,David Oliver
97489,d53b6041-4ff9-41cf-b3ea-aef9e040aa9f,Automotive,603.85,43.24,Philipmouth,2024-05-04,56.0,Male,Christopher Graham
56376,2750bbaa-5283-4c44-a7b2-7319a04b6cff,Baby Products,491.02,49.41,West Charles,2024-07-19,52.0,Other,Stephen Wolf
50972,37e001df-172d-4879-b0c3-859d5b73f7c8,Baby Products,493.96,48.14,Lawsonmouth,2024-06-12,25.0,Female,Carlos Zuniga
16815,2d8e0908-792c-41cb-9068-6460179d91a6,Books,748.52,17.46,Port Bryanchester,2024-01-17,27.0,Male,Joshua Davis
10990,90f76b82-9e74-4c07-a890-407a54abb8bc,Health,421.59,18.57,Frankland,2024-08-10,27.0,Male,Destiny Torres
85437,5e1d5323-2312-414c-84b3-0ed50a25c0a0,Pet Supplies,628.54,39.87,New Travis,2024-07-23,67.0,Male,Janet Mckee DVM
17052,b61247aa-0eae-4c18-bb2d-564fd87447d9,Office Supplies,900.81,11.66,North Brian,2024-01-20,18.0,Female,Joseph Meza
52498,d2073b13-4470-4a63-bdb5-1ec66142e748,Clothing,586.64,5.1,South Travistown,2024-06-20,21.0,Male,Eric Moore
3251,58e0169a-49ed-42b7-9612-0d31958a935f,Pet Supplies,101.59,9.37,Lake Stephanie,2024-02-18,18.0,Female,April Warren
86954,df803a05-aa92-4ccb-a3ef-4a6e908b53b0,Jewelry,346.88,22.34,Justinhaven,2024-06-05,25.0,Female,Wayne Mills
2741,eac65203-fb15-4fdc-9d88-3f9fdb940b5e,Personal Care,672.9,28.41,Erinton,2024-06-30,55.0,Female,Joshua Hernandez
21062,b95f0bfe-39dd-4787-a96d-5ae578f8939b,Office Supplies,424.29,2.32,North John,2024-02-04,21.0,Other,Holly Moore
74875,6c0b0193-5b22-4137-9f4c-648987b333ff,Movies,,,West Daniel,2024-08-03,,,Rachel Santiago
72132,a11bb4aa-77c6-479b-9851-7bee18fa3f99,Jewelry,744.4,28.17,West Robert,2024-08-23,48.0,Male,Charles Taylor
73141,592bfb62-a8f5-4311-bb3b-4c3a69d4ad1a,Appliances,683.12,32.06,Munozfort,2024-07-06,30.0,Female,Matthew Harvey
57463,3ff2fbc8-eb50-419e-9c77-d927788db7d0,Furniture,964.59,38.87,Lake Juliashire,2024-02-14,37.0,Male,Benjamin Charles
5953,69fde5b2-33a4-4261-ab76-5a94e8f6d5ad,Office Supplies,611.73,44.87,East Sierra,2024-01-26,31.0,Male,Juan Mclean
31968,d724580d-6a3f-453e-9da1-4b1b924b1327,Music,901.94,23.97,Lake Bruce,2024-02-12,41.0,Male,David Robles
56584,80332942-80ce-4529-bd72-d49ce7bcfb2a,Appliances,909.02,4.62,West Calvinfort,2024-04-15,65.0,Female,Nicole Brooks
16947,e717eea3-a510-4d22-8e9c-05043e3cca43,Outdoor,214.46,11.37,Robinsonport,2024-02-29,52.0,Male,Douglas Rodriguez
54597,fddaea9d-cff8-4cf1-a9ea-d173ededb737,Outdoor,170.62,18.39,North Jessica,2024-02-05,34.0,Female,Danielle Walker
4402,c20cd553-4591-4923-a6e6-c378adb1cefa,Toys,896.12,12.57,Cummingston,2024-06-22,39.0,Other,Thomas Hernandez
15356,8a07a8f7-0c93-4132-a567-8f704953b13a,DIY,937.88,33.21,Port Danielhaven,2024-04-20,42.0,Female,Brenda Brown
15790,cb9ef76d-44eb-4768-9e27-ce54342874c6,Home & Kitchen,336.11,25.4,West Reginald,2024-04-25,23.0,Male,Annette Bolton
53272,737869a4-b7a0-487d-a85d-4d0ad85a084a,Automotive,413.89,10.34,East Karenhaven,2024-09-05,23.0,Male,Julie Diaz
29896,20bca320-f7be-4d97-8b98-3d27d4a52a58,Beauty,165.71,39.46,Marvinfurt,2024-01-07,47.0,Male,Megan Arnold
76091,a736c7fe-ca2f-45a5-ba5d-22245c70b542,Groceries,469.01,17.01,Manningside,2024-05-27,22.0,Other,Michael Stevens
81711,afb32e33-5da8-4120-b897-e82232509b52,Music,520.15,18.29,South Stevenmouth,2024-01-24,69.0,Female,Julie Taylor
23468,70a7ea5d-516d-4372-8408-91add199a164,Music,808.33,37.77,North Lauren,2024-08-10,63.0,Other,Sara Swanson
67508,1b54e1b7-5781-4266-9f6b-8bfd9904faad,Electronics,516.19,42.02,Lake Wendy,2024-07-29,54.0,Male,Karen Thornton
64731,3cd435be-72c4-4b26-9549-11238725af1c,Groceries,631.12,14.28,North Jeffrey,2024-04-09,64.0,Male,Tammy Davis
14070,656cb2a2-f319-4fc6-9953-8c80b7e1b9b7,Software,,,South Angela,2024-03-01,,,James Fleming
65232,40d9342a-8b41-4c72-b5fc-af8bc488c4dd,Music,897.69,12.98,Reneetown,2024-06-11,33.0,Female,Joseph Torres
78333,9ddc09eb-ee8f-4071-8538-e28e72cb9c21,Office Supplies,729.77,45.92,South Samuelborough,2024-06-25,33.0,Male,Rebecca Richards
6877,ffb101c2-0d05-45a1-b506-5b70b587e467,Beauty,461.5,11.18,Richardland,2024-08-04,19.0,Other,Jerry Rivera
68085,151d08de-af16-4f62-a592-95b1aa94420c,Software,,,Wesleyfort,2024-08-30,,,Beth Anderson
46150,bafb765d-ee39-47a5-82a9-ee318284be19,Health,247.91,48.5,Robinton,2024-01-24,32.0,Other,Bradley Kennedy
32478,4f309611-81a8-4311-81ce-dfc74df11a1e,Jewelry,394.31,44.97,Port Sara,2024-06-13,27.0,Other,Mary Miller
17877,8164f206-e459-4631-9fed-7edfd696a763,Automotive,549.88,11.85,North Shannon,2024-06-17,32.0,Female,Misty Garcia
6478,7113ef56-780f-4c10-9eab-4cc03f7fccbc,Personal Care,587.82,0.12,Port Jeffrey,2024-05-04,36.0,Female,Robert Chan
90645,77b04b8c-f11d-476a-88f1-c97a4b68dc91,Garden,353.54,36.74,Thompsonview,2024-06-21,62.0,Other,Rodney Andrade
73129,5b5282eb-6ebe-4886-98f0-0836a3b80d25,Automotive,589.11,15.55,Sethview,2024-07-24,18.0,Other,Kevin Ingram
82312,63227d5f-76d7-49c9-8068-74ad1b70a946,Sports,635.4,3.65,New Michael,2024-06-08,18.0,Female,Adriana Chan
8563,e21a1536-44e3-4efd-af92-dc35a0e8cd5a,Software,160.54,5.21,Lake Tinahaven,2024-01-09,61.0,Female,Andrea Davis
33265,b8aa812d-14a1-4765-a330-902fb14c9ba6,Office Supplies,639.89,34.07,West Barbaramouth,2024-03-02,38.0,Male,Carla Nash
3242,39590ff0-8a72-4cb5-a2f1-3baa4c369b59,Clothing,173.1,16.5,South Richardtown,2024-01-07,64.0,Male,Kathryn Thompson
8033,49ed0563-b8f1-49ac-8bf5-8b902fec8344,Sports,588.81,22.86,Lake Amyport,2024-05-06,54.0,Female,Mrs. Ashley Giles
72581,98859446-ead4-47cd-9e02-1cd42284dbd5,Appliances,742.44,0.5,Mariatown,2024-01-16,48.0,Male,Wesley Montgomery
85832,3c1f0479-59c6-4be5-9104-5204ebec50dd,Electronics,674.28,16.42,Victorialand,2024-08-02,40.0,Female,Cameron Drake
16803,9d0807c4-7c0e-4fe3-b7b7-5dabf084b010,Furniture,,,Morganshire,2024-01-05,,,Ralph Smith
59955,d1edc899-e743-4adb-ab07-645bb6d2dcd6,Pet Supplies,744.1,27.39,Mckeehaven,2024-01-27,66.0,Male,Christopher Gardner
83858,b069f478-c002-4769-b7fe-bb8c83193a74,Appliances,369.93,9.71,South Rebeccastad,2024-04-07,38.0,Other,Renee Graves
83515,82d60ac2-03cc-4d4b-8490-258673c5cc9a,Clothing,993.34,3.7,South Leahtown,2024-05-16,19.0,Other,Sabrina Miller
57511,7e88d6b3-cfd3-404b-abf7-0c07b95e005d,Appliances,954.9,7.23,West Jamesborough,2024-08-12,24.0,Male,Jack Johnson
30390,a3f3b2ee-7e98-4332-b7b7-f9a26777452f,Appliances,274.99,27.82,Lisaborough,2024-02-16,41.0,Female,Kevin Zimmerman
50976,1673a496-190a-42a4-8c75-407031395b2a,Baby Products,680.7,0.34,Sierraport,2024-07-02,49.0,Other,Lucas Morris
4916,1976a224-f273-4be3-b8d1-aa1e58b4e4f7,Clothing,725.6,15.1,Greenmouth,2024-03-22,20.0,Male,Bonnie Hill
66989,0773d5a1-782b-4b76-b8fc-aea1cbdbc1bb,Office Supplies,495.16,49.69,West Mariaville,2024-02-25,48.0,Female,Erika Alvarado
98520,3a715e7e-249b-43e2-9cc8-afdbf311b6ad,Music,668.11,37.39,Carolinestad,2024-05-24,63.0,Female,Jessica Smith
52386,0cf8cfbb-047e-4ae0-a832-cecb43e456b9,Automotive,753.5,31.25,Port Shelbyberg,2024-07-18,23.0,Other,Kimberly Harris
45726,90a19029-744e-4043-96fe-519ad07167f5,Jewelry,484.54,13.01,East Angelahaven,2024-03-10,53.0,Female,Zachary Pollard
1853,85573ae9-3c6c-4538-b0f7-1293d16f5cc9,Jewelry,902.74,47.2,Clarkmouth,2024-06-27,62.0,Other,Joseph Jackson
37359,ae4f578a-df71-45a5-9dbb-88d7b47100a9,Books,581.67,39.06,Ruizland,2024-02-19,65.0,Male,Lisa Wright
95645,3b4b0c04-5fe8-4b04-9c86-37682db567e4,Beauty,472.35,49.41,South Zacharytown,2024-04-05,60.0,Female,William Macdonald
74484,75ad7f02-375d-40ba-a005-287c485e534f,Toys,771.55,4.68,Martinshire,2024-08-29,34.0,Male,Gina Hernandez
50730,f5c1267c-3613-4c67-a68b-21313ec294d4,Movies,899.61,33.85,Port Judith,2024-08-09,67.0,Other,Gabriel Walter
51391,329f270a-0ca6-44e9-ac6b-895382e461c9,Furniture,797.74,22.65,Kathyland,2024-08-30,45.0,Male,Terri Baker
